Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
com.yahoo.shopping.ProductSearchRequest,com.yahoo.rest.RestRequest,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserLocalSearchResults,com.yahoo.search.LocalSearchResult,0,0,0,1,0,0,0,1,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.LocalSearchResults,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.shopping.xmlparser.XmlParserProductSearchResults$XmlParserCatalogResult,com.yahoo.shopping.Specification,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.shopping.Catalog,java.math.BigDecimal,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.xmlparser.XmlParserVideoSearchResults,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.myweb2.xmlparser.XmlParserUrlSearchResults$XmlParserUrlSearchResult,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.myweb2.xmlparser.XmlParserUrlSearchResults,com.yahoo.myweb2.UrlSearchResults,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.shopping.Thumbnail,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserVideoSearchResults$XmlParserVideoSearchResult,java.math.BigDecimal,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.rest.RestClient,java.net.URLEncoder,1,0,0,0,0,0,0,0,0,0,1,[  encode ],0,[  ]
com.yahoo.shopping.xmlparser.XmlParserProductSearchResults$XmlParserCatalogResult,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.myweb2.xmlparser.XmlParserUrlSearchResults,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserLocalSearchResults$XmlParserLocalSearchResult,com.yahoo.xml.XmlParser,0,0,0,0,0,0,0,0,0,0,5,[  getBigInteger getList get getBigDecimal getString ],0,[  ]
com.yahoo.search.xmlparser.XmlParserWebSearchResults,com.yahoo.xml.XmlParser,0,0,0,0,0,0,0,0,0,0,2,[  getBigInteger getList ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.rest.RestException,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getErrorMessage ]
com.yahoo.shopping.ShoppingClient,com.yahoo.xml.XmlParser,0,0,0,0,0,0,1,0,1,0,0,[  ],1,[  getRoot ]
com.yahoo.shopping.CatalogOffer,com.yahoo.shopping.Merchant,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.ImageSearchResult,com.yahoo.search.ImageThumbnail,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.myweb2.UrlSearchResults,com.yahoo.myweb2.UrlSearchResult,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.shopping.Catalog,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
