Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.apache.poi.ss.formula.OperationEvaluatorFactory,org.apache.poi.ss.formula.eval.UnaryPlusEval,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.CFHeaderRecord,org.apache.poi.hssf.record.cf.CellRangeUtil,0,0,0,0,0,0,0,0,0,0,2,[  mergeCellRanges createEnclosingCellRange ],0,[  ]
org.apache.poi.ddf.EscherSpgrRecord,org.apache.poi.util.LittleEndian,0,0,0,0,0,0,0,0,0,0,3,[  getInt putInt putShort ],0,[  ]
org.apache.poi.poifs.filesystem.NDocumentInputStream,org.apache.poi.poifs.property.DocumentProperty,0,0,0,0,0,0,0,0,1,1,0,[  ],0,[  ]
org.apache.poi.ss.formula.functions.LookupUtils$LookupValueComparer,org.apache.poi.ss.formula.eval.ValueEval,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.functions.Value,org.apache.poi.ss.formula.eval.EvaluationException,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getErrorEval ]
org.apache.poi.poifs.filesystem.NPOIFSDocument,org.apache.poi.util.IOUtils,0,0,0,0,0,0,0,0,0,0,1,[  copy ],0,[  ]
org.apache.poi.ss.formula.EvaluationName,org.apache.poi.ss.formula.ptg.Ptg,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.extractor.ExcelExtractor,org.apache.poi.hssf.usermodel.HSSFComment,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  getAuthor getString ]
org.apache.poi.hssf.record.chart.SeriesRecord,org.apache.poi.hssf.record.StandardRecord,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.functions.NumericFunction,org.apache.poi.ss.formula.functions.NumericFunction$30,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.CellCacheEntry,org.apache.poi.ss.formula.eval.ValueEval,0,0,0,1,1,1,0,1,1,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.RKRecord,org.apache.poi.util.LittleEndianOutput,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  writeInt ]
org.apache.poi.ss.formula.OperationEvaluationContext,org.apache.poi.ss.formula.EvaluationWorkbook$ExternalName,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  getName getIx ]
org.apache.poi.hssf.util.HSSFColor,org.apache.poi.hssf.util.HSSFColor$DARK_GREEN,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.functions.Today,org.apache.poi.ss.formula.eval.NumberEval,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.usermodel.HSSFWorkbook,org.apache.poi.ddf.EscherBlipRecord,0,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.cf.BorderFormatting,org.apache.poi.util.LittleEndianOutput,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  writeInt ]
org.apache.poi.poifs.nio.ByteArrayBackedDataSource,java.nio.ByteBuffer,1,0,0,1,1,0,0,0,1,0,1,[  wrap ],2,[  get capacity ]
org.apache.poi.ss.formula.FormulaParser,org.apache.poi.ss.util.CellReference$NameType,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.util.CellReference,org.apache.poi.ss.util.CellReference$NameType,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.SSTSerializer,org.apache.poi.hssf.record.common.UnicodeString,0,0,0,1,0,1,0,0,1,1,0,[  ],1,[  serialize ]
org.apache.poi.ss.formula.atp.MRound,org.apache.poi.ss.formula.functions.NumericFunction,0,0,0,0,0,0,0,0,0,0,1,[  checkValue ],0,[  ]
org.apache.poi.hssf.dev.BiffViewer,org.apache.poi.hssf.record.NoteRecord,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.poifs.property.PropertyTableBase,org.apache.poi.poifs.property.Property,0,0,0,0,1,1,0,0,1,1,1,[  isValidIndex ],3,[  getNextChildIndex getPreviousChildIndex isDirectory ]
org.apache.poi.ss.formula.functions.Npv,org.apache.poi.ss.formula.functions.FinanceLib,0,0,0,0,0,0,0,0,0,0,1,[  npv ],0,[  ]
org.apache.poi.hssf.eventusermodel.EventWorkbookBuilder,org.apache.poi.hssf.record.SSTRecord,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.apache.poi.hssf.util.HSSFColor$GREY_50_PERCENT,org.apache.poi.hssf.util.HSSFColor,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.pivottable.ViewFieldsRecord,org.apache.poi.util.HexDump,0,0,0,0,0,0,0,0,0,0,1,[  shortToHex ],0,[  ]
org.apache.poi.hssf.eventusermodel.EventWorkbookBuilder$SheetRecordCollectingListener,org.apache.poi.hssf.record.ExternSheetRecord,0,0,0,1,0,0,0,0,1,1,0,[  ],0,[  ]
org.apache.poi.ss.formula.functions.Index,org.apache.poi.ss.formula.eval.BlankEval,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.functions.Countblank,org.apache.poi.ss.formula.TwoDEval,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.apache.poi.ss.formula.eval.ErrorEval,org.apache.poi.ss.formula.eval.ValueEval,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.util.CellRangeAddress8Bit,org.apache.poi.util.LittleEndianOutput,0,0,0,0,1,0,0,0,1,0,0,[  ],2,[  writeByte writeShort ]
org.apache.poi.hssf.util.HSSFColor,org.apache.poi.hssf.util.HSSFColor$PLUM,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.ParseNode,org.apache.poi.ss.formula.ptg.MemAreaPtg,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.apache.poi.ss.usermodel.charts.DataSources$AbstractCellRangeDataSource,org.apache.poi.ss.usermodel.charts.ChartDataSource,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.functions.XYNumericFunction,org.apache.poi.ss.formula.eval.RefEval,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
com.mebigfatguy.yank.YankTask,org.apache.poi.hssf.usermodel.HSSFWorkbook,0,0,0,0,0,0,1,0,1,0,0,[  ],1,[  getSheetAt ]
org.apache.poi.ss.formula.FormulaRenderer,org.apache.poi.ss.formula.ptg.AttrPtg,0,0,0,0,0,0,0,0,1,1,0,[  ],9,[  isSkip isOptimizedIf isOptimizedChoose getNumberOfOperands toFormulaString isSemiVolatile toString isSum isSpace ]
org.apache.poi.hpsf.VariantSupport,org.apache.poi.util.POILogFactory,0,0,0,0,0,0,0,0,0,0,1,[  getLogger ],0,[  ]
org.apache.poi.hssf.record.HeaderFooterRecord,org.apache.poi.util.LittleEndianOutput,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  write ]
org.apache.poi.ss.formula.ptg.Ptg,org.apache.poi.ss.formula.ptg.MemFuncPtg,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.FormulaShifter,org.apache.poi.ss.formula.ptg.RefPtg,0,0,0,0,0,0,0,0,1,1,0,[  ],0,[  ]
org.apache.poi.ss.formula.eval.FunctionEval,org.apache.poi.ss.formula.functions.Subtotal,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.functions.AggregateFunction$5,org.apache.poi.ss.formula.functions.MathX,0,0,0,0,0,0,0,0,0,0,1,[  max ],0,[  ]
org.apache.poi.ss.formula.ptg.Ptg,org.apache.poi.ss.formula.ptg.Area3DPtg,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.functions.NumericFunction$TwoArg,org.apache.poi.ss.formula.functions.Fixed2ArgFunction,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.util.CellRangeAddress,org.apache.poi.ss.formula.SheetNameFormatter,0,0,0,0,0,0,0,0,0,0,1,[  format ],0,[  ]
org.apache.poi.hpsf.Section,org.apache.poi.hpsf.Property,0,0,0,1,1,0,1,1,1,0,0,[  ],5,[  getValue getType hashCode getID toString ]
org.apache.poi.hssf.record.FormatRecord,org.apache.poi.util.HexDump,0,0,0,0,0,0,0,0,0,0,1,[  shortToHex ],0,[  ]
org.apache.poi.ss.usermodel.charts.AxisPosition,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.apache.poi.ss.util.CellRangeAddressBase,org.apache.poi.ss.SpreadsheetVersion,0,0,0,0,1,0,0,0,1,0,0,[  ],2,[  getLastColumnIndex getLastRowIndex ]
org.apache.poi.hssf.usermodel.HSSFWorkbook,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.SharedValueRecordBase,org.apache.poi.util.LittleEndianInput,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.WindowTwoRecord,org.apache.poi.util.BitField,0,0,0,0,0,0,0,1,0,0,0,[  ],2,[  setShortBoolean isSet ]
