Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.wicketstuff.yui.markup.html.contributor.YuiHeaderContributor$YuiModuleHeaderContributor,org.apache.wicket.markup.html.resources.JavascriptResourceReference,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.selection.SelectionSettings,org.wicketstuff.yui.helper.ImageResourceInfo,0,0,0,0,0,0,1,0,1,0,0,[  ],2,[  getHeight getWidth ]
org.wicketstuff.yui.markup.html.sort.SortBox,org.wicketstuff.yui.markup.html.sort.SortGroup,0,0,0,0,0,0,0,0,1,1,0,[  ],1,[  getMarkupId ]
org.wicketstuff.yui.markup.html.list.YuiDDListViewPanel$2,org.wicketstuff.yui.markup.html.list.YuiDDListViewPanel,0,0,0,0,1,0,0,1,1,0,1,[  access$100 ],3,[  onAjaxUpdate newListItem getGroupId ]
org.wicketstuff.yui.markup.html.menu2.AbstractYuiMenu$1,org.wicketstuff.yui.markup.html.menu2.AbstractYuiMenu,0,0,0,0,1,0,0,1,0,0,0,[  ],2,[  getYuiMenuId getOpts ]
org.wicketstuff.yui.markup.html.anim.AnimText,org.apache.wicket.markup.html.panel.Panel,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.image.URIImage,org.apache.wicket.model.IModel,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu.YuiMenuBar$1,org.wicketstuff.yui.markup.html.menu.AbstractYuiMenuItem,0,0,0,0,0,0,0,0,1,1,0,[  ],2,[  add setIndex ]
org.wicketstuff.yui.markup.html.slider.YuiSlider,org.apache.wicket.markup.html.CSSPackageResource,1,0,0,0,0,0,0,0,0,0,1,[  getHeaderContribution ],0,[  ]
org.wicketstuff.yui.markup.html.animselect.AnimSelectSettings,org.apache.wicket.RequestCycle,1,0,0,0,0,0,0,0,1,0,1,[  get ],1,[  urlFor ]
org.wicketstuff.yui.markup.html.animation.thumbnail.AnimatedThumbnailGallery,org.wicketstuff.yui.markup.html.animation.thumbnail.AnimatedThumbnailSettings,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu.AbstractYuiMenuItem,org.apache.wicket.markup.html.WebMarkupContainer,1,0,0,1,0,0,0,1,0,0,0,[  ],1,[  add ]
org.wicketstuff.yui.markup.html.slider.Slider$2,org.wicketstuff.yui.markup.html.slider.SliderSettings,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  getTick ]
org.wicketstuff.yui.behavior.dragdrop.YuiDDList,org.wicketstuff.yui.markup.html.contributor.yuiloader.YuiLoaderModule$ModuleType,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.sort.SortGroup,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.selection.Selection$SelectionBox$2,org.wicketstuff.yui.markup.html.selection.Selection,0,0,0,0,1,0,0,1,0,0,1,[  access$200 ],0,[  ]
org.wicketstuff.yui.markup.html.menu2.AbstractYuiMenuItem$CheckedMenuItemBehavior,org.wicketstuff.yui.markup.html.menu2.AbstractYuiMenuItem$YuiMenuPath,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  toPath ]
org.wicketstuff.yui.markup.html.animation.thumbnail.AnimatedThumbnail,org.wicketstuff.yui.markup.html.animation.thumbnail.AnimatedThumbnailSettings,0,0,0,1,1,0,0,1,1,0,0,[  ],9,[  getOpacity getPictureURI getPictureLeft getPictureHeight getThumbnailURI getSelectValue getPictureTop getPictureWidth getCaptionText ]
org.wicketstuff.yui.markup.html.anim.AnimBox$ImgStyle$1,org.wicketstuff.yui.markup.html.anim.AnimSettings,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  getHeight getWidth ]
org.wicketstuff.yui.markup.html.anim.AnimLabel,org.apache.wicket.markup.html.panel.Panel,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu.YuiMenuGroup$1,org.wicketstuff.yui.markup.html.menu.AbstractYuiMenuItem,0,0,0,0,0,0,0,0,1,1,0,[  ],3,[  add setIndex setGroupIndex ]
org.wicketstuff.yui.markup.html.slider.Slider,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.ellipse.EllipsePanel$2,org.apache.wicket.markup.repeater.data.IDataProvider,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.sort.SortBox,org.wicketstuff.yui.markup.html.sort.SortBox$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.calendar.Calendar$1,org.wicketstuff.yui.markup.html.calendar.Calendar,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  getJavaScriptComponentInitializationScript ]
org.wicketstuff.yui.markup.html.selection.Selection,org.wicketstuff.yui.helper.YuiAttribute,0,0,0,0,0,0,0,1,0,0,0,[  ],2,[  getJsScript getReverseJsScript ]
org.wicketstuff.yui.markup.html.ellipse.EllipsePanel$2,org.apache.wicket.model.Model,1,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.list.YuiDDListView,org.wicketstuff.yui.markup.html.list.YuiDDListView$3,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.animation.thumbnail.AnimatedThumbnailGallery$1,org.apache.wicket.model.Model,1,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.editor.YuiEditor,org.apache.wicket.IRequestTarget,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.slider.Slider$7,org.apache.wicket.ResourceReference,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
