Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.jclouds.azureblob.blobstore.config.AzureBlobStoreContextModule,com.google.common.cache.CacheBuilder,1,0,0,0,0,0,0,0,1,0,1,[  newBuilder ],2,[  expireAfterWrite build ]
org.jclouds.azureblob.blobstore.AzureBlobStore,org.jclouds.azureblob.domain.BlobProperties,0,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.AzureBlobClient,org.jclouds.azureblob.domain.ListBlobsResponse,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.handlers.ParseAzureBlobErrorFromXmlContent,org.jclouds.http.HttpRequest,1,0,0,0,0,0,0,0,1,0,0,[  ],2,[  getEndpoint getMethod ]
org.jclouds.azureblob.domain.BlobProperties,org.jclouds.io.ContentMetadata,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.functions.ParseBlobFromHeadersAndHttpContent,org.jclouds.azureblob.functions.ParseBlobPropertiesFromHeaders,0,0,0,0,1,0,0,1,1,0,0,[  ],2,[  apply setContext ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore,org.jclouds.azureblob.blobstore.functions.ListOptionsToListBlobsOptions,0,0,0,0,0,1,0,1,1,1,0,[  ],1,[  apply ]
org.jclouds.azureblob.xml.ContainerNameEnumerationResultsHandler,com.google.common.collect.Sets,1,0,0,0,0,0,0,0,0,0,2,[  newHashSet newLinkedHashSet ],0,[  ]
org.jclouds.azureblob.blobstore.functions.BlobToAzureBlob,org.jclouds.blobstore.domain.MutableBlobMetadata,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.domain.internal.BlobPropertiesImpl,org.jclouds.azureblob.domain.BlobProperties,0,0,1,0,1,0,0,0,1,1,0,[  ],1,[  getName ]
org.jclouds.azureblob.blobstore.functions.BlobToAzureBlob,org.jclouds.blobstore.domain.Blob,1,0,0,0,1,0,0,0,1,1,0,[  ],3,[  getPayload getMetadata getAllHeaders ]
org.jclouds.azureblob.blobstore.functions.ContainerToResourceMetadata,org.jclouds.azureblob.domain.ContainerProperties,0,0,0,0,1,0,0,0,1,1,0,[  ],5,[  getUrl getMetadata getName getLastModified getETag ]
org.jclouds.azureblob.AzureBlobApiMetadata$Builder,org.jclouds.azureblob.AzureBlobApiMetadata,0,0,0,1,0,0,1,0,0,0,1,[  defaultProperties ],0,[  ]
