Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.zkoss.zel.BeanELResolver,org.zkoss.zel.ELException,0,0,0,0,0,0,1,0,1,0,0,[  ],1,[  getCause ]
org.zkoss.zel.impl.parser.AstString,org.zkoss.zel.impl.lang.EvaluationContext,0,0,0,0,1,1,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.BeanELResolver$BeanProperty,org.zkoss.zel.impl.util.Classes,0,0,0,0,0,0,0,0,0,0,1,[  getCloseMethod ],0,[  ]
org.zkoss.zel.impl.lang.ELArithmetic$DoubleDelegate,java.math.BigDecimal,1,0,0,0,0,0,1,0,1,1,0,[  ],3,[  add subtract multiply ]
org.zkoss.zel.impl.parser.AstLessThanEqual,org.zkoss.zel.impl.parser.BooleanNode,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.util.CacheMap,org.zkoss.zel.impl.util.CacheMap$KeySet,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.ValueExpressionImpl,org.zkoss.zel.impl.lang.ELSupport,0,0,0,0,0,0,0,0,0,0,1,[  coerceToType ],0,[  ]
org.zkoss.zel.impl.parser.ELParser,org.zkoss.zel.impl.parser.AstCompositeExpression,0,0,0,1,0,0,1,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.ELParser,org.zkoss.zel.impl.parser.Token,0,0,0,1,0,0,1,1,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.ExpressionFactoryImpl,org.zkoss.zel.impl.ValueExpressionLiteral,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstMod,org.zkoss.zel.impl.lang.ELArithmetic,0,0,0,0,0,0,0,0,0,0,1,[  mod ],0,[  ]
org.zkoss.zel.BeanELResolver$BeanProperty,org.zkoss.zel.ELContext,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.ListELResolver,org.zkoss.zel.ELContext,0,0,0,0,1,1,0,0,1,0,0,[  ],1,[  setPropertyResolved ]
org.zkoss.zel.impl.ValueExpressionLiteral,org.zkoss.zel.ValueExpression,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.ELParser,org.zkoss.zel.impl.parser.AstDotSuffix,0,0,0,0,0,0,1,0,1,0,0,[  ],1,[  setImage ]
org.zkoss.zel.impl.parser.Node,org.zkoss.zel.impl.parser.NodeVisitor,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.ValueExpressionImpl,org.zkoss.zel.impl.lang.EvaluationContext,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstIdentifier,org.zkoss.zel.impl.parser.SimpleNode,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.lang.ELArithmetic,org.zkoss.zel.impl.lang.ELArithmetic$BigIntegerDelegate,0,0,0,0,0,0,1,1,0,0,0,[  ],1,[  matches ]
org.zkoss.zel.ArrayELResolver,org.zkoss.zel.PropertyNotWritableException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstDotSuffix,org.zkoss.zel.ELException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.ExpressionFactory$2,java.security.PrivilegedAction,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.ExpressionFactory,java.security.AccessController,1,0,0,0,0,0,0,0,0,0,1,[  doPrivileged ],0,[  ]
