Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.kuali.rice.kew.service.WorkflowUtility,org.kuali.rice.kew.dto.DocumentSearchCriteriaDTO,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.core.resourceloader.BaseResourceLoader,org.apache.log4j.Logger,1,0,0,0,0,0,0,1,0,0,1,[  getLogger ],3,[  debug isDebugEnabled info ]
org.kuali.rice.kew.service.WorkflowInfo,org.kuali.rice.kew.dto.WorkflowAttributeDefinitionDTO,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.kuali.rice.core.resourceloader.GlobalResourceLoader,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityDefaultInfo,org.kuali.rice.kim.bo.entity.KimEntityName,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityInfo$6,org.kuali.rice.kim.bo.entity.KimEntityExternalIdentifier,0,0,0,0,1,0,0,0,1,1,0,[  ],0,[  ]
org.kuali.rice.kim.bo.role.dto.KimResponsibilityInfo,org.apache.commons.lang.builder.ToStringBuilder,1,0,0,0,0,0,1,0,1,0,0,[  ],2,[  toString append ]
org.kuali.rice.kns.util.AbstractKualiDecimal,org.kuali.rice.kns.util.KualiDecimal,0,0,0,0,0,0,1,1,0,0,0,[  ],0,[  ]
org.kuali.rice.core.resourceloader.ObjectDefinitionResolver,org.apache.commons.beanutils.ConstructorUtils,1,0,0,0,0,0,0,0,0,0,1,[  invokeConstructor ],0,[  ]
org.kuali.rice.kew.exception.ResourceUnavailableException,org.kuali.rice.kew.exception.WorkflowException,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kcb.exception.MessageDismissalException,org.kuali.rice.kcb.exception.MessageDeliveryProcessingException,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.exception.LockingException,org.kuali.rice.kew.exception.WorkflowRuntimeException,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityInfo$10,org.kuali.rice.kim.bo.entity.dto.KimEntityVisaInfo,0,0,0,1,0,0,1,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.service.WorkflowDocument,org.kuali.rice.kew.dto.ValidActionsDTO,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  contains ]
org.kuali.rice.kim.bo.entity.dto.KimEntityInfo$2,org.kuali.rice.kim.bo.entity.KimEntityName,0,0,0,0,1,0,0,0,1,1,0,[  ],0,[  ]
org.kuali.rice.kim.service.IdentityService,org.kuali.rice.kim.bo.entity.dto.KimEntityNameInfo,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.role.dto.RoleResponsibilityInfo,org.kuali.rice.kim.bo.role.dto.KimResponsibilityInfo,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.Group,org.kuali.rice.kns.bo.ExternalizableBusinessObject,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityAffiliationInfo,org.kuali.rice.kim.bo.entity.KimEntityAffiliation,0,0,1,0,1,0,0,0,1,0,0,[  ],5,[  isDefault getEntityAffiliationId getCampusCode isActive getAffiliationTypeCode ]
org.kuali.rice.kew.dto.ReportCriteriaDTO,org.kuali.rice.kew.dto.ReportActionToTakeDTO,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.role.dto.ResponsibilityActionInfo,org.kuali.rice.kim.bo.types.dto.AttributeSet,0,0,0,1,1,1,0,1,1,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityEmailInfo,org.kuali.rice.kim.bo.entity.KimEntityEmail,0,0,1,0,1,0,0,0,1,0,0,[  ],8,[  getEmailTypeCode isDefault getEntityEmailId getEmailAddress getEntityTypeCode getEmailAddressUnmasked isSuppressEmail isActive ]
org.kuali.rice.kim.util.KimConstants$PermissionTemplateNames,org.kuali.rice.kim.util.KimConstants,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityInfo$4,org.kuali.rice.kim.bo.entity.dto.KimEntityAffiliationInfo,0,0,0,1,0,0,1,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kns.util.KNSConstants$NoteTypeEnum,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
